Duration,Start,Automated,Manual
4.339,1355.96,development classes to new immigrants,development classes to new immigrants
4.799,1358.12,and yeah at the end of the day please,and yeah at the end of the day please
4.421,1360.299,subscribe to our podcast at the end of,subscribe to our podcast at the end of
4.11,1362.919,the day on YouTube Spotify iTunes,the day on YouTube Spotify iTunes
4.799,1364.72,wherever whichever platform you follow,wherever whichever platform you follow
4.47,1367.029,and do log into podcasts at the end of,and do log into podcasts at the end of
5.16,1369.519,the Netcom to watch and listen to our,the Netcom to watch and listen to our
7.741,1371.499,previous episodes it's time to say bye,previous episodes it's time to say bye
7.021,1374.679,bye thank you bye hey guys a quick note,bye thank you bye hey guys a quick note
4.769,1379.24,if you have a personal story that you,if you have a personal story that you
4.469,1381.7,think might be helpful to the newly,think might be helpful to the newly
4.201,1384.009,arriving immigrants in the u.s. please,arriving immigrants in the u.s. please
4.771,1386.169,contact us we would love to feature you,contact us we would love to feature you
5.309,1388.21,in our podcast go to our website podcast,in our podcast go to our website podcast
4.739,1390.94,at the end of the day calm and a write,at the end of the day calm and a write
5.01,1393.519,to us by going to the feedback section,to us by going to the feedback section
4.95,1395.679,and by the way if you love this podcast,and by the way if you love this podcast
4.98,1398.529,you can support us with a small donation,you can support us with a small donation
5.88,1400.629,your help will enable us to continue,your help will enable us to continue
4.831,1403.509,producing more episodes the link to,producing more episodes the link to
4.851,1406.509,support our podcast is in the,support our podcast is in the
3.02,1408.34,description below,description below
